"Plot Title: 21476421"
"#","Date Time, GMT-06:00","Abs Pres, mm Hg (LGR S/N: 21476421, SEN S/N: 21476421)","Temp, °C (LGR S/N: 21476421, SEN S/N: 21476421)","Abs Pres Barom., mm Hg (LGR S/N: 21060405, SEN S/N: 21060405)","Water Level, meters (LGR S/N: 21476421)","Coupler Detached (LGR S/N: 21476421)","Coupler Attached (LGR S/N: 21476421)","Host Connected (LGR S/N: 21476421)","Stopped (LGR S/N: 21476421)","End Of File (LGR S/N: 21476421)"
3035,08/27/24 06:00:00 AM,1000.47,18.616,680.29,4.056,,,,,
3036,08/27/24 07:00:00 AM,999.29,18.711,679.70,4.048,,,,,
3037,08/27/24 08:00:00 AM,998.16,18.616,679.20,4.040,,,,,
3038,08/27/24 09:00:00 AM,998.04,18.616,678.85,4.043,,,,,
3039,08/27/24 10:00:00 AM,998.32,18.711,678.44,4.052,,,,,
3040,08/27/24 11:00:00 AM,997.95,18.711,678.13,4.052,,,,,
3041,08/27/24 12:00:00 PM,996.61,18.711,677.62,4.040,,,,,
3042,08/27/24 01:00:00 PM,995.03,18.711,676.98,4.028,,,,,
3043,08/27/24 02:00:00 PM,994.34,18.806,676.23,4.028,,,,,
3044,08/27/24 03:00:00 PM,994.79,18.711,675.56,4.044,,,,,
3045,08/27/24 04:00:00 PM,994.91,18.711,675.56,4.045,,,,,
3046,08/27/24 05:00:00 PM,994.67,18.711,675.79,4.039,,,,,
3047,08/27/24 06:00:00 PM,995.77,18.711,677.07,4.036,,,,,
3048,08/27/24 07:00:00 PM,996.10,18.616,677.12,4.040,,,,,
3049,08/27/24 08:00:00 PM,997.10,18.711,677.49,4.049,,,,,
3050,08/27/24 09:00:00 PM,997.92,18.616,677.61,4.058,,,,,
3051,08/27/24 10:00:00 PM,995.49,18.616,677.61,4.025,,,,,
3052,08/27/24 11:00:00 PM,994.88,18.616,677.84,4.014,,,,,
3053,08/28/24 12:00:00 AM,995.09,18.521,678.05,4.014,,,,,
3054,08/28/24 01:00:00 AM,997.03,18.521,677.64,4.046,,,,,
3055,08/28/24 02:00:00 AM,996.91,18.521,677.77,4.042,,,,,
3056,08/28/24 03:00:00 AM,994.81,18.426,678.05,4.010,,,,,
3057,08/28/24 04:00:00 AM,994.69,18.426,678.07,4.008,,,,,
3058,08/28/24 05:00:00 AM,995.90,18.426,678.15,4.023,,,,,
3059,08/28/24 06:00:00 AM,998.30,18.331,678.49,4.051,,,,,
3060,08/28/24 07:00:00 AM,997.57,18.331,678.54,4.040,,,,,
3061,08/28/24 08:00:00 AM,996.72,18.331,678.75,4.026,,,,,
3062,08/28/24 09:00:00 AM,996.23,18.331,678.87,4.018,,,,,
3063,08/28/24 10:00:00 AM,998.02,18.236,679.11,4.039,,,,,
3064,08/28/24 11:00:00 AM,999.85,18.236,679.26,4.062,,,,,
3065,08/28/24 12:00:00 PM,999.73,18.236,679.29,4.060,,,,,
3066,08/28/24 01:00:00 PM,998.87,18.236,679.71,4.042,,,,,
3067,08/28/24 02:00:00 PM,998.87,18.236,680.19,4.036,,,,,
3068,08/28/24 03:00:00 PM,1001.02,18.140,680.33,4.063,,,,,
3069,08/28/24 04:00:00 PM,1002.64,18.236,680.75,4.079,,,,,
3070,08/28/24 05:00:00 PM,1002.85,18.140,681.20,4.076,,,,,
3071,08/28/24 06:00:00 PM,1001.84,18.045,681.49,4.058,,,,,
3072,08/28/24 07:00:00 PM,1001.47,18.045,682.02,4.046,,,,,
3073,08/28/24 08:00:00 PM,1003.15,17.950,682.35,4.064,,,,,
3074,08/28/24 09:00:00 PM,1004.48,17.950,682.57,4.079,,,,,
3075,08/28/24 10:00:00 PM,1004.48,17.950,682.77,4.077,,,,,
3076,08/28/24 11:00:00 PM,1002.66,17.950,682.99,4.049,,,,,
3077,08/29/24 12:00:00 AM,1002.54,17.950,682.97,4.048,,,,,
3078,08/29/24 01:00:00 AM,1003.23,17.855,683.01,4.056,,,,,
3079,08/29/24 02:00:00 AM,1004.29,17.760,683.24,4.067,,,,,
3080,08/29/24 03:00:00 AM,1003.81,17.760,683.36,4.059,,,,,
3081,08/29/24 04:00:00 AM,1003.07,17.760,683.79,4.043,,,,,
3082,08/29/24 05:00:00 AM,1003.20,17.760,684.26,4.039,,,,,
3083,08/29/24 06:00:00 AM,1004.05,17.760,684.48,4.047,,,,,
3084,08/29/24 07:00:00 AM,1005.51,17.760,684.87,4.062,,,,,
3085,08/29/24 08:00:00 AM,1005.47,17.665,685.38,4.054,,,,,
3086,08/29/24 09:00:00 AM,1004.62,17.665,685.42,4.042,,,,,
3087,08/29/24 10:00:00 AM,1004.62,17.665,685.77,4.037,,,,,
3088,08/29/24 11:00:00 AM,1005.87,17.760,686.16,4.049,,,,,
3089,08/29/24 12:00:00 PM,1006.69,17.665,685.71,4.066,,,,,
3090,08/29/24 01:00:00 PM,1005.87,17.760,685.54,4.058,,,,,
3091,08/29/24 02:00:00 PM,1004.33,17.855,685.08,4.043,,,,,
3092,08/29/24 03:00:00 PM,1003.84,17.855,684.68,4.042,,,,,
3093,08/29/24 04:00:00 PM,1004.60,17.950,684.54,4.054,,,,,
3094,08/29/24 05:00:00 PM,1004.69,17.855,683.93,4.064,,,,,
3095,08/29/24 06:00:00 PM,1004.09,17.855,683.69,4.059,,,,,
3096,08/29/24 07:00:00 PM,1002.71,17.760,683.31,4.045,,,,,
3097,08/29/24 08:00:00 PM,1002.59,17.760,683.10,4.046,,,,,
3098,08/29/24 09:00:00 PM,1003.81,17.760,683.34,4.060,,,,,
3099,08/29/24 10:00:00 PM,1005.11,17.665,683.76,4.071,,,,,
3100,08/29/24 11:00:00 PM,1004.47,17.570,683.95,4.060,,,,,
3101,08/30/24 12:00:00 AM,1003.73,17.570,683.89,4.051,,,,,
3102,08/30/24 01:00:00 AM,1003.65,17.665,683.82,4.051,,,,,
3103,08/30/24 02:00:00 AM,1004.43,17.475,683.93,4.060,,,,,
3104,08/30/24 03:00:00 AM,1005.08,17.570,683.70,4.072,,,,,
3105,08/30/24 04:00:00 AM,1005.08,17.570,684.36,4.063,,,,,
3106,08/30/24 05:00:00 AM,1003.98,17.570,684.21,4.050,,,,,
3107,08/30/24 06:00:00 AM,1004.34,17.570,684.45,4.051,,,,,
3108,08/30/24 07:00:00 AM,1005.08,17.570,684.40,4.062,,,,,
3109,08/30/24 08:00:00 AM,1005.80,17.570,684.67,4.068,,,,,
3110,08/30/24 09:00:00 AM,1005.32,17.570,684.81,4.060,,,,,
3111,08/30/24 10:00:00 AM,1004.59,17.570,684.88,4.049,,,,,
3112,08/30/24 11:00:00 AM,1004.10,17.570,684.84,4.043,,,,,
3113,08/30/24 12:00:00 PM,1004.43,17.475,684.27,4.055,,,,,
3114,08/30/24 01:00:00 PM,1004.22,17.570,683.83,4.058,,,,,
3115,08/30/24 02:00:00 PM,1003.25,17.570,683.65,4.048,,,,,
3116,08/30/24 03:00:00 PM,1001.86,17.760,683.32,4.033,,,,,
3117,08/30/24 04:00:00 PM,1001.65,17.855,682.52,4.042,,,,,
3118,08/30/24 05:00:00 PM,1001.62,17.760,682.02,4.048,,,,,
3119,08/30/24 06:00:00 PM,1002.10,17.760,681.94,4.055,,,,,
3120,08/30/24 07:00:00 PM,1001.67,17.570,681.72,4.052,,,,,
3121,08/30/24 08:00:00 PM,1001.06,17.570,681.62,4.045,,,,,
3122,08/30/24 09:00:00 PM,1001.55,17.570,682.11,4.045,,,,,
3123,08/30/24 10:00:00 PM,1002.67,17.665,682.32,4.058,,,,,
3124,08/30/24 11:00:00 PM,1003.86,17.570,682.80,4.068,,,,,
3125,08/31/24 12:00:00 AM,1003.81,17.760,682.97,4.065,,,,,
3126,08/31/24 01:00:00 AM,1003.44,17.760,683.68,4.050,,,,,
3127,08/31/24 02:00:00 AM,1003.72,17.855,683.52,4.056,,,,,
3128,08/31/24 03:00:00 AM,1004.64,18.045,683.70,4.066,,,,,
3129,08/31/24 04:00:00 AM,1005.26,17.760,684.08,4.069,,,,,
3130,08/31/24 05:00:00 AM,1005.26,17.760,684.29,4.066,,,,,
3131,08/31/24 06:00:00 AM,1004.90,17.760,684.39,4.060,,,,,
3132,08/31/24 07:00:00 AM,1005.02,17.760,684.69,4.058,,,,,
3133,08/31/24 08:00:00 AM,1005.96,17.665,685.27,4.062,,,,,
3134,08/31/24 09:00:00 AM,1006.57,17.665,685.44,4.069,,,,,
3135,08/31/24 10:00:00 AM,1006.48,17.760,685.35,4.069,,,,,
3136,08/31/24 11:00:00 AM,1005.38,17.760,685.33,4.054,,,,,
3137,08/31/24 12:00:00 PM,1004.81,17.855,685.18,4.048,,,,,
3138,08/31/24 01:00:00 PM,1004.81,17.855,684.49,4.058,,,,,
3139,08/31/24 02:00:00 PM,1004.81,17.855,684.05,4.064,,,,,
3140,08/31/24 03:00:00 PM,1003.76,17.950,683.49,4.057,,,,,
3141,08/31/24 04:00:00 PM,1002.66,17.950,682.86,4.051,,,,,
3142,08/31/24 05:00:00 PM,1001.93,17.950,682.59,4.044,,,,,
3143,08/31/24 06:00:00 PM,1002.42,17.950,682.28,4.055,,,,,
3144,08/31/24 07:00:00 PM,1002.38,17.855,681.82,4.061,,,,,
3145,08/31/24 08:00:00 PM,1002.26,17.855,681.90,4.058,,,,,
3146,08/31/24 09:00:00 PM,1002.13,17.855,682.09,4.054,,,,,
3147,08/31/24 10:00:00 PM,1002.26,17.855,682.12,4.055,,,,,
3148,08/31/24 11:00:00 PM,1003.03,17.950,682.23,4.064,,,,,
3149,09/01/24 12:00:00 AM,1003.15,17.950,682.12,4.067,,,,,
3150,09/01/24 01:00:00 AM,1002.99,17.855,681.99,4.067,,,,,
3151,09/01/24 02:00:00 AM,1002.71,17.760,682.32,4.058,,,,,
3152,09/01/24 03:00:00 AM,1002.59,17.760,682.19,4.059,,,,,
3153,09/01/24 04:00:00 AM,1003.28,17.665,682.25,4.067,,,,,
3154,09/01/24 05:00:00 AM,1003.25,17.570,682.31,4.066,,,,,
3155,09/01/24 06:00:00 AM,1002.92,17.665,682.11,4.064,,,,,
3156,09/01/24 07:00:00 AM,1002.55,17.665,681.99,4.061,,,,,
3157,09/01/24 08:00:00 AM,1002.67,17.665,682.12,4.061,,,,,
3158,09/01/24 09:00:00 AM,1002.92,17.665,681.99,4.066,,,,,
3159,09/01/24 10:00:00 AM,1002.79,17.665,681.68,4.068,,,,,
3160,09/01/24 11:00:00 AM,1002.43,17.665,681.51,4.066,,,,,
3161,09/01/24 12:00:00 PM,1001.38,17.760,681.17,4.056,,,,,
3162,09/01/24 01:00:00 PM,1000.77,17.760,680.66,4.055,,,,,
3163,09/01/24 02:00:00 PM,1000.40,17.760,680.22,4.056,,,,,
3164,09/01/24 03:00:00 PM,1000.11,17.950,679.47,4.062,,,,,
3165,09/01/24 04:00:00 PM,999.34,17.855,678.81,4.061,,,,,
3166,09/01/24 05:00:00 PM,998.53,17.950,678.60,4.052,,,,,
3167,09/01/24 06:00:00 PM,998.44,18.045,678.27,4.056,,,,,
3168,09/01/24 07:00:00 PM,998.53,17.950,677.97,4.061,,,,,
3169,09/01/24 08:00:00 PM,998.86,17.855,678.02,4.065,,,,,
3170,09/01/24 09:00:00 PM,999.22,17.855,678.46,4.064,,,,,
3171,09/01/24 10:00:00 PM,999.10,17.855,678.68,4.059,,,,,
3172,09/01/24 11:00:00 PM,999.07,17.760,678.69,4.058,,,,,
3173,09/02/24 12:00:00 AM,999.43,17.760,678.98,4.059,,,,,
3174,09/02/24 01:00:00 AM,999.79,17.760,679.20,4.061,,,,,
3175,09/02/24 02:00:00 AM,1000.03,17.760,679.32,4.063,,,,,
3176,09/02/24 03:00:00 AM,999.55,17.760,679.28,4.057,,,,,
3177,09/02/24 04:00:00 AM,999.55,17.760,679.44,4.055,,,,,
3178,09/02/24 05:00:00 AM,1000.03,17.760,679.62,4.059,,,,,
3179,09/02/24 06:00:00 AM,1000.52,17.760,679.83,4.063,,,,,
3180,09/02/24 07:00:00 AM,1000.64,17.760,680.03,4.062,,,,,
3181,09/02/24 08:00:00 AM,1000.64,17.760,679.88,4.064,,,,,
3182,09/02/24 09:00:00 AM,1000.64,17.760,680.18,4.060,,,,,
3183,09/02/24 10:00:00 AM,1000.64,17.760,679.71,4.066,,,,,
3184,09/02/24 11:00:00 AM,1000.40,17.760,679.65,4.063,,,,,
3185,09/02/24 12:00:00 PM,999.58,17.855,679.00,4.061,,,,,
3186,09/02/24 01:00:00 PM,998.77,17.950,678.51,4.057,,,,,
3187,09/02/24 02:00:00 PM,998.32,18.045,678.00,4.058,,,,,
3188,09/02/24 03:00:00 PM,998.23,18.140,677.81,4.059,,,,,
3189,09/02/24 04:00:00 PM,998.08,18.045,677.51,4.061,,,,,
3190,09/02/24 05:00:00 PM,997.43,17.950,677.23,4.056,,,,,
3191,09/02/24 06:00:00 PM,997.07,17.950,677.12,4.053,,,,,
3192,09/02/24 07:00:00 PM,997.36,17.760,676.86,4.060,,,,,
3193,09/02/24 08:00:00 PM,997.00,17.760,676.59,4.059,,,,,
3194,09/02/24 09:00:00 PM,997.00,17.760,676.48,4.060,,,,,
3195,09/02/24 10:00:00 PM,997.24,17.760,676.91,4.058,,,,,
3196,09/02/24 11:00:00 PM,997.52,17.855,677.08,4.059,,,,,
3197,09/03/24 12:00:00 AM,998.01,17.855,677.40,4.062,,,,,
3198,09/03/24 01:00:00 AM,997.73,17.760,677.34,4.058,,,,,
3199,09/03/24 02:00:00 AM,998.01,17.855,677.55,4.060,,,,,
3200,09/03/24 03:00:00 AM,998.13,17.855,677.66,4.060,,,,,
3201,09/03/24 04:00:00 AM,998.62,17.855,678.16,4.059,,,,,
3202,09/03/24 05:00:00 AM,998.62,17.855,678.07,4.061,,,,,
3203,09/03/24 06:00:00 AM,998.37,17.855,678.05,4.058,,,,,
3204,09/03/24 07:00:00 AM,999.10,17.855,678.55,4.061,,,,,
3205,09/03/24 08:00:00 AM,999.58,17.855,678.99,4.061,,,,,
3206,09/03/24 09:00:00 AM,1000.44,17.855,679.31,4.069,,,,,
3207,09/03/24 10:00:00 AM,1000.40,17.760,679.77,4.062,,,,,
3208,09/03/24 11:00:00 AM,1000.52,17.760,680.04,4.060,,,,,
3209,09/03/24 12:00:00 PM,1000.31,17.855,680.08,4.056,,,,,
3210,09/03/24 01:00:00 PM,1000.03,17.760,679.87,4.055,,,,,
3211,09/03/24 02:00:00 PM,1000.11,17.950,679.74,4.058,,,,,
3212,09/03/24 03:00:00 PM,999.65,18.045,679.53,4.055,,,,,
3213,09/03/24 04:00:00 PM,998.96,18.140,679.20,4.050,,,,,
3214,09/03/24 05:00:00 PM,998.92,18.045,678.90,4.054,,,,,
3215,09/03/24 06:00:00 PM,999.37,17.950,679.07,4.058,,,,,
3216,09/03/24 07:00:00 PM,999.74,17.950,679.18,4.061,,,,,
3217,09/03/24 08:00:00 PM,999.74,17.950,679.53,4.056,,,,,
3218,09/03/24 09:00:00 PM,1000.09,18.236,680.09,4.054,,,,,
3219,09/03/24 10:00:00 PM,1000.73,18.331,680.30,4.060,,,,,
3220,09/03/24 11:00:00 PM,1001.34,18.331,680.69,4.063,,,,,
3221,09/04/24 12:00:00 AM,1002.01,18.521,681.29,4.064,,,,,
3222,09/04/24 01:00:00 AM,1002.13,18.521,681.54,4.062,,,,,
3223,09/04/24 02:00:00 AM,1002.26,18.521,682.05,4.057,,,,,
3224,09/04/24 03:00:00 AM,1002.74,18.521,682.39,4.059,,,,,
3225,09/04/24 04:00:00 AM,1003.56,18.426,682.95,4.062,,,,,
3226,09/04/24 05:00:00 AM,1004.05,18.426,683.61,4.060,,,,,
3227,09/04/24 06:00:00 AM,1004.29,18.426,683.89,4.059,,,,,
3228,09/04/24 07:00:00 AM,1004.38,18.331,684.40,4.053,,,,,
3229,09/04/24 08:00:00 AM,1005.11,18.331,684.87,4.057,,,,,
3230,09/04/24 09:00:00 AM,1005.87,18.426,685.29,4.062,,,,,
3231,09/04/24 10:00:00 AM,1005.91,18.521,685.50,4.059,,,,,
3232,09/04/24 11:00:00 AM,1005.79,18.521,685.66,4.056,,,,,
3233,09/04/24 12:00:00 PM,1005.66,18.521,685.83,4.052,,,,,
3234,09/04/24 01:00:00 PM,1005.46,18.616,685.44,4.054,,,,,
3235,09/04/24 02:00:00 PM,1005.61,18.711,685.45,4.056,,,,,
3236,09/04/24 03:00:00 PM,1005.28,18.806,685.50,4.051,,,,,
3237,09/04/24 04:00:00 PM,1005.00,18.711,685.20,4.051,,,,,
3238,09/04/24 05:00:00 PM,1004.97,18.616,685.20,4.051,,,,,
3239,09/04/24 06:00:00 PM,1005.00,18.711,685.17,4.052,,,,,
3240,09/04/24 07:00:00 PM,1005.09,18.616,685.20,4.052,,,,,
3241,09/04/24 08:00:00 PM,1004.85,18.616,685.08,4.051,,,,,
3242,09/04/24 09:00:00 PM,1005.33,18.616,685.39,4.053,,,,,
3243,09/04/24 10:00:00 PM,1005.82,18.616,686.27,4.048,,,,,
3244,09/04/24 11:00:00 PM,1006.24,18.426,686.55,4.049,,,,,
3245,09/05/24 12:00:00 AM,1006.53,18.236,686.90,4.049,,,,,
3246,09/05/24 01:00:00 AM,1006.91,17.950,687.10,4.051,,,,,
3247,09/05/24 02:00:00 AM,1006.98,18.140,687.20,4.051,,,,,
3248,09/05/24 03:00:00 AM,1007.23,18.140,687.44,4.051,,,,,
3249,09/05/24 04:00:00 AM,1007.39,18.236,687.53,4.052,,,,,
3250,09/05/24 05:00:00 AM,1007.51,18.236,687.64,4.052,,,,,
3251,09/05/24 06:00:00 AM,1007.39,18.236,687.51,4.052,,,,,
3252,09/05/24 07:00:00 AM,1007.63,18.236,687.66,4.053,,,,,
3253,09/05/24 08:00:00 AM,1007.84,18.140,687.99,4.051,,,,,
3254,09/05/24 09:00:00 AM,1007.84,18.140,688.14,4.049,,,,,
3255,09/05/24 10:00:00 AM,1007.84,18.140,687.92,4.052,,,,,
3256,09/05/24 11:00:00 AM,1007.51,18.236,687.97,4.047,,,,,
3257,09/05/24 12:00:00 PM,1007.51,18.236,687.77,4.050,,,,,
3258,09/05/24 01:00:00 PM,1006.93,18.331,687.26,4.049,,,,,
3259,09/05/24 02:00:00 PM,1006.24,18.426,686.88,4.045,,,,,
3260,09/05/24 03:00:00 PM,1005.80,18.236,686.36,4.046,,,,,
3261,09/05/24 04:00:00 PM,1005.21,18.616,685.85,4.045,,,,,
3262,09/05/24 05:00:00 PM,1004.69,18.521,685.33,4.045,,,,,
3263,09/05/24 06:00:00 PM,1004.34,18.236,685.12,4.043,,,,,
3264,09/05/24 07:00:00 PM,1004.01,17.665,684.86,4.042,,,,,
3265,09/05/24 08:00:00 PM,1003.89,18.331,684.59,4.044,,,,,
3266,09/05/24 09:00:00 PM,1004.09,18.521,684.79,4.044,,,,,
3267,09/05/24 10:00:00 PM,1004.06,18.140,684.60,4.046,,,,,
3268,09/05/24 11:00:00 PM,1004.26,18.331,684.69,4.048,,,,,
3269,09/06/24 12:00:00 AM,1004.39,18.045,684.86,4.047,,,,,
3270,09/06/24 01:00:00 AM,1004.67,18.140,685.05,4.048,,,,,
3271,09/06/24 02:00:00 AM,1004.80,18.140,685.19,4.048,,,,,
3272,09/06/24 03:00:00 AM,1005.00,18.045,685.23,4.050,,,,,
3273,09/06/24 04:00:00 AM,1005.08,18.236,685.29,4.051,,,,,
3274,09/06/24 05:00:00 AM,1005.04,18.140,685.05,4.053,,,,,
3275,09/06/24 06:00:00 AM,1004.92,18.140,685.13,4.051,,,,,
3276,09/06/24 07:00:00 AM,1004.80,18.140,685.04,4.050,,,,,
3277,09/06/24 08:00:00 AM,1005.16,18.140,685.26,4.052,,,,,
3278,09/06/24 09:00:00 AM,1005.25,18.045,685.33,4.052,,,,,
3279,09/06/24 10:00:00 AM,1004.92,18.140,685.34,4.048,,,,,
3280,09/06/24 11:00:00 AM,1004.59,18.236,685.22,4.045,,,,,
3281,09/06/24 12:00:00 PM,1004.10,18.236,684.76,4.045,,,,,
3282,09/06/24 01:00:00 PM,1003.49,18.236,684.42,4.041,,,,,
3283,09/06/24 02:00:00 PM,1002.95,18.426,683.86,4.041,,,,,
3284,09/06/24 03:00:00 PM,1002.29,18.616,683.10,4.043,,,,,
3285,09/06/24 04:00:00 PM,1001.59,18.711,682.53,4.041,,,,,
3286,09/06/24 05:00:00 PM,1001.20,18.616,682.12,4.041,,,,,
3287,09/06/24 06:00:00 PM,1000.56,18.521,681.72,4.038,,,,,
3288,09/06/24 07:00:00 PM,1000.28,18.426,681.47,4.038,,,,,
3289,09/06/24 08:00:00 PM,1000.28,18.426,681.27,4.040,,,,,
3290,09/06/24 09:00:00 PM,1000.43,18.521,681.48,4.040,,,,,
3291,09/06/24 10:00:00 PM,1000.76,18.426,681.83,4.039,,,,,
3292,09/06/24 11:00:00 PM,1000.80,18.521,681.68,4.042,,,,,
3293,09/07/24 12:00:00 AM,1001.38,18.426,682.03,4.045,,,,,
3294,09/07/24 01:00:00 AM,1001.53,18.521,682.20,4.045,,,,,
3295,09/07/24 02:00:00 AM,1001.68,18.616,682.12,4.048,,,,,
3296,09/07/24 03:00:00 AM,1001.56,18.616,682.31,4.044,,,,,
3297,09/07/24 04:00:00 AM,1001.44,18.616,682.27,4.043,,,,,
3298,09/07/24 05:00:00 AM,1001.65,18.521,682.13,4.047,,,,,
3299,09/07/24 06:00:00 AM,1001.53,18.521,682.21,4.045,,,,,
3300,09/07/24 07:00:00 AM,1001.65,18.521,682.20,4.046,,,,,
3301,09/07/24 08:00:00 AM,1001.74,18.426,682.55,4.043,,,,,
3302,09/07/24 09:00:00 AM,1001.65,18.521,682.52,4.042,,,,,
3303,09/07/24 10:00:00 AM,1001.53,18.521,682.57,4.040,,,,,
3304,09/07/24 11:00:00 AM,1001.17,18.521,682.20,4.040,,,,,
3305,09/07/24 12:00:00 PM,1000.40,18.426,681.65,4.037,,,,,
3306,09/07/24 01:00:00 PM,999.88,18.331,681.31,4.034,,,,,
3307,09/07/24 02:00:00 PM,999.10,18.521,680.55,4.034,,,,,
3308,09/07/24 03:00:00 PM,998.58,18.426,679.88,4.036,,,,,
3309,09/07/24 04:00:00 PM,997.92,18.616,679.23,4.036,,,,,
3310,09/07/24 05:00:00 PM,997.31,18.616,678.81,4.034,,,,,
3311,09/07/24 06:00:00 PM,996.85,18.711,678.39,4.033,,,,,
3312,09/07/24 07:00:00 PM,996.61,18.711,678.18,4.033,,,,,
3313,09/07/24 08:00:00 PM,996.70,18.616,677.88,4.038,,,,,
3314,09/07/24 09:00:00 PM,997.19,18.616,678.03,4.043,,,,,
3315,09/07/24 10:00:00 PM,997.43,18.616,678.45,4.040,,,,,
3316,09/07/24 11:00:00 PM,997.55,18.616,678.56,4.040,,,,,
3317,09/08/24 12:00:00 AM,997.67,18.616,678.85,4.038,,,,,
3318,09/08/24 01:00:00 AM,998.07,18.711,678.92,4.042,,,,,
3319,09/08/24 02:00:00 AM,998.20,18.711,678.92,4.044,,,,,
3320,09/08/24 03:00:00 AM,998.04,18.616,678.83,4.043,,,,,
3321,09/08/24 04:00:00 AM,997.67,18.616,678.89,4.037,,,,,
3322,09/08/24 05:00:00 AM,998.04,18.616,679.13,4.039,,,,,
3323,09/08/24 06:00:00 AM,998.16,18.616,679.03,4.042,,,,,
3324,09/08/24 07:00:00 AM,998.37,18.521,679.32,4.041,,,,,
3325,09/08/24 08:00:00 AM,998.49,18.521,679.56,4.039,,,,,
3326,09/08/24 09:00:00 AM,998.33,18.426,679.53,4.037,,,,,
3327,09/08/24 10:00:00 AM,998.09,18.426,679.29,4.038,,,,,
3328,09/08/24 11:00:00 AM,997.92,18.616,679.12,4.038,,,,,
3329,09/08/24 12:00:00 PM,997.43,18.616,678.69,4.037,,,,,
3330,09/08/24 01:00:00 PM,996.46,18.616,677.97,4.033,,,,,
3331,09/08/24 02:00:00 PM,995.64,18.711,677.54,4.028,,,,,
3332,09/08/24 03:00:00 PM,995.07,18.806,676.89,4.029,,,,,
3333,09/08/24 04:00:00 PM,994.74,18.901,676.33,4.033,,,,,
3334,09/08/24 05:00:00 PM,994.42,18.711,675.96,4.033,,,,,
3335,09/08/24 06:00:00 PM,994.06,18.711,675.52,4.034,,,,,
3336,09/08/24 07:00:00 PM,993.46,18.711,675.16,4.031,,,,,
3337,09/08/24 08:00:00 PM,993.70,18.711,675.44,4.030,,,,,
3338,09/08/24 09:00:00 PM,994.30,18.711,675.74,4.034,,,,,
3339,09/08/24 10:00:00 PM,994.79,18.711,676.09,4.036,,,,,
3340,09/08/24 11:00:00 PM,994.30,18.711,675.96,4.032,,,,,
3341,09/09/24 12:00:00 AM,994.06,18.711,675.96,4.028,,,,,
3342,09/09/24 01:00:00 AM,994.42,18.711,676.26,4.029,,,,,
3343,09/09/24 02:00:00 AM,994.67,18.711,675.99,4.036,,,,,
3344,09/09/24 03:00:00 AM,994.55,18.711,675.97,4.035,,,,,
3345,09/09/24 04:00:00 AM,994.42,18.711,676.08,4.031,,,,,
3346,09/09/24 05:00:00 AM,994.06,18.711,675.86,4.030,,,,,
3347,09/09/24 06:00:00 AM,994.27,18.616,676.22,4.027,,,,,
3348,09/09/24 07:00:00 AM,994.55,18.711,676.24,4.031,,,,,
3349,09/09/24 08:00:00 AM,994.67,18.711,676.14,4.034,,,,,
3350,09/09/24 09:00:00 AM,994.55,18.711,676.32,4.030,,,,,
3351,09/09/24 10:00:00 AM,994.30,18.711,676.41,4.025,,,,,
3352,09/09/24 11:00:00 AM,994.42,18.711,676.40,4.027,,,,,
3353,09/09/24 12:00:00 PM,994.58,18.806,676.27,4.031,,,,,
3354,09/09/24 01:00:00 PM,994.06,18.711,676.02,4.027,,,,,
3355,09/09/24 02:00:00 PM,993.49,18.806,675.55,4.026,,,,,
3356,09/09/24 03:00:00 PM,992.52,18.806,675.09,4.019,,,,,
3357,09/09/24 04:00:00 PM,992.67,18.901,674.58,4.028,,,,,
3358,09/09/24 05:00:00 PM,993.01,18.806,674.70,4.031,,,,,
3359,09/09/24 06:00:00 PM,993.13,18.806,675.13,4.027,,,,,
3360,09/09/24 07:00:00 PM,993.31,18.996,675.22,4.028,,,,,
3361,09/09/24 08:00:00 PM,993.31,18.996,675.50,4.025,,,,,
3362,09/09/24 09:00:00 PM,994.04,18.996,675.98,4.028,,,,,
3363,09/09/24 10:00:00 PM,994.65,18.996,676.37,4.031,,,,,
3364,09/09/24 11:00:00 PM,994.65,18.996,676.47,4.029,,,,,
3365,09/10/24 12:00:00 AM,994.41,18.996,676.50,4.026,,,,,
3366,09/10/24 01:00:00 AM,994.62,18.901,676.58,4.028,,,,,
3367,09/10/24 02:00:00 AM,994.58,18.806,676.67,4.026,,,,,
3368,09/10/24 03:00:00 AM,994.95,18.806,677.12,4.025,,,,,
3369,09/10/24 04:00:00 AM,995.03,18.711,677.33,4.023,,,,,
3370,09/10/24 05:00:00 AM,994.95,18.140,677.74,4.016,,,,,
3371,09/10/24 06:00:00 AM,994.93,17.760,677.71,4.015,,,,,
3372,09/10/24 07:00:00 AM,995.23,18.236,677.85,4.018,,,,,
3373,09/10/24 08:00:00 AM,995.59,18.236,677.82,4.023,,,,,
3374,09/10/24 09:00:00 AM,995.50,18.331,678.01,4.020,,,,,
3375,09/10/24 10:00:00 AM,994.99,18.236,677.70,4.017,,,,,
3376,09/10/24 11:00:00 AM,994.62,18.236,677.38,4.016,,,,,
3377,09/10/24 12:00:00 PM,994.41,18.331,676.86,4.020,,,,,
3378,09/10/24 01:00:00 PM,994.12,18.521,676.14,4.026,,,,,
3379,09/10/24 02:00:00 PM,993.21,18.711,675.49,4.023,,,,,
3380,09/10/24 03:00:00 PM,992.48,18.711,675.17,4.017,,,,,
3381,09/10/24 04:00:00 PM,992.03,18.806,674.76,4.017,,,,,
