Date,Site,Test,Parameter,Value,Units,Qualifier,Method,Start Depth,End Depth,SampleType,Volume,Notes
08/02/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,80.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,535.5,Bucket in on 27VII18@0830hrs. Hot and dry all week; highs in the high 80's to low 90's (F); getting hazy from fires in the state and outside the state. Moderate organics; 1 bumnblebee; 2 Dipteran flies; filtered through 500 um mesh.;;;
08/10/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,178,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1013.9,Bucket in on 02VIII18 @ 1115hrs. Hot and dry with highs in the high-80's to low-90's; haze has set in from the fires; some wind. Moderate organics; only ~100ml of water in the bucket; added 1L DI mixed and let stand; filt through 500 um mesh.;;;
08/10/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,24.7,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1013.9,Bucket in on 02VIII18 @ 1115hrs. Hot and dry with highs in the high-80's to low-90's; haze has set in from the fires; some wind. Moderate organics; only ~100ml of water in the bucket; added 1L DI mixed and let stand; filt through 500 um mesh.;;;
08/16/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,89.2,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1436.4,"Bucket in on 16VIII18@1250. Very, very smokey from fires; hot and dry; some wind from the north but lots of calm periods. Moderate organics; 1 beetle 6 small Dipteran flies; filtered through 500 um mesh.;;;"
08/16/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,9.2,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1436.4,"Bucket in on 16VIII18@1250. Very, very smokey from fires; hot and dry; some wind from the north but lots of calm periods. Moderate organics; 1 beetle 6 small Dipteran flies; filtered through 500 um mesh.;;;"
08/21/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,196,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1790.3,"Bucket in 16VIII18 @ 1250 hours. . Hot, dry for last week.  Rain and wind yesterday.  Few pine needles, 2 flies and light organics in sample.  Filtered through 500um mesh.;;;"
08/21/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,1310,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Wet,590.9,"Bucket in 29VI18 @ 1500 hours. Hot and dry summer, rain and wind yesterday. Light organics in sample (no flies or needles).  Filtered through 500um mesh.;;;"
08/21/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,13.8,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Wet,590.9,"Bucket in 29VI18 @ 1500 hours. Hot and dry summer, rain and wind yesterday. Light organics in sample (no flies or needles).  Filtered through 500um mesh.;;;"
08/21/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,16.8,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1790.3,"Bucket in 16VIII18 @ 1250 hours. . Hot, dry for last week.  Rain and wind yesterday.  Few pine needles, 2 flies and light organics in sample.  Filtered through 500um mesh.;;;"
08/28/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,279,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1021.6,Smokey and cool last week.  Rain last two days. Moderate fine organics and 1 bumble bee in sample.  Filtered through 500um mesh.;;;
08/28/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,357,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Wet,1235.3,Smokey and cool last week.  Rain last two days. Very light fine organics in sample.  Filtered through 500um mesh.;;;
08/28/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,4.8,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Wet,1235.3,Smokey and cool last week.  Rain last two days. Very light fine organics in sample.  Filtered through 500um mesh.;;;
08/28/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,11.7,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1021.6,Smokey and cool last week.  Rain last two days. Moderate fine organics and 1 bumble bee in sample.  Filtered through 500um mesh.;;;
09/05/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,268,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,669.3,Bucket in on 28VIII18@0730 hrs. Dry and Hot! Windy at times; Still smokey and hazy from the fires. Heavy organics; 1 hornet in the bucket; filtered through 500 um mesh.;;;
09/05/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,70.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,669.3,Bucket in on 28VIII18@0730 hrs. Dry and Hot! Windy at times; Still smokey and hazy from the fires. Heavy organics; 1 hornet in the bucket; filtered through 500 um mesh.;;;
09/14/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,511,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Wet,685.1,Bucket in on 28VIII18 at 0730hrs. High winds at times with cooler temperatures in the evenings (40's) and days in the 70's. Hazy form smoke/fires. Heavy rains yesterday.;;;
09/14/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,138,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1767.4,"Bucket in on 05IX18 at 1430hrs. Temperatures are starting to cool; evenings in the 40's with days in the 70's. High winds at times; some haze from fires. Moderate organics with 1 bee, 1 Chironomid adult and 2 Hymenoptera flies; filtered through 500um mesh;;;"
09/14/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,24.8,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1767.4,"Bucket in on 05IX18 at 1430hrs. Temperatures are starting to cool; evenings in the 40's with days in the 70's. High winds at times; some haze from fires. Moderate organics with 1 bee, 1 Chironomid adult and 2 Hymenoptera flies; filtered through 500um mesh;;;"
09/14/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,21.2,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Wet,685.1,Bucket in on 28VIII18 at 0730hrs. High winds at times with cooler temperatures in the evenings (40's) and days in the 70's. Hazy form smoke/fires. Heavy rains yesterday.;;;
09/21/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,157,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1267.2,Bucket in on 14IX18@0930hrs. Dry and cooler days and nights; smokey at times; high winds at times. Moderate organics and 12 Hymenoptera flies; filtered through 500 um mesh.;;;
09/21/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,36.9,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1267.2,Bucket in on 14IX18@0930hrs. Dry and cooler days and nights; smokey at times; high winds at times. Moderate organics and 12 Hymenoptera flies; filtered through 500 um mesh.;;;
09/28/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,209,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1223.6,Bucket in on 21IX18 @ 0930hrs. Overcast to p.sunny; high winds at times; some rain showers; smoke/haze has pretty much cleared out. Heavy organics; 1 Anisoptera adult; 3 Chironomid adults; 2 Hymenoptera adults in the sample; filtered through 500 um mesh.;;;
09/28/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,35.2,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1223.6,Bucket in on 21IX18 @ 0930hrs. Overcast to p.sunny; high winds at times; some rain showers; smoke/haze has pretty much cleared out. Heavy organics; 1 Anisoptera adult; 3 Chironomid adults; 2 Hymenoptera adults in the sample; filtered through 500 um mesh.;;;
10/05/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,390,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1614.4,"Cool and rainy for last week.  Lots of pine needles, few gnats and moderate fine organics in sample.  Filtered through 500um mesh.;;;"
10/05/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,522,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Wet,768.9,"Cool and rainy for last week.Few pine needles, 3 gnats and light fine organics in sample.  Filtered through 500um mesh.;;;"
10/05/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,14.8,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Wet,768.9,"Cool and rainy for last week.Few pine needles, 3 gnats and light fine organics in sample.  Filtered through 500um mesh.;;;"
10/05/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,27.2,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1614.4,"Cool and rainy for last week.  Lots of pine needles, few gnats and moderate fine organics in sample.  Filtered through 500um mesh.;;;"
10/12/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,94.2,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1421.2,Bucket in on 05X18@10:30hrs. Overcast to P. Sunny; high winds for most of the week; highs in the 50's (F). Heavy organics; 2 Chironomid adults; filtered through 500 um mesh.;;;
10/12/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,16.4,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1421.2,Bucket in on 05X18@10:30hrs. Overcast to P. Sunny; high winds for most of the week; highs in the 50's (F). Heavy organics; 2 Chironomid adults; filtered through 500 um mesh.;;;
10/22/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,186,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1602.7,"Bucket in 12X18 @ 1030 hours. Warm, sunny, dry for last week.  1 wasp, 1 dragonflly, 3 flies, few pine needles and moderate fine organics in sample.  Filtered through 500um mesh.;;;"
10/22/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,35,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1602.7,"Bucket in 12X18 @ 1030 hours. Warm, sunny, dry for last week.  1 wasp, 1 dragonflly, 3 flies, few pine needles and moderate fine organics in sample.  Filtered through 500um mesh.;;;"
10/29/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,133,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1671.5,"Bucket in on 22X18 @ 1400hrs. Warm, sunny turning to rain later in the week. Moderate organics, 1 wasp, 1 Chironomid, filtered through 500 um mesh.;;;"
10/29/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,206,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Wet,1520.5,"Bucket in on 05X18 @ 1030hrs. Mostly warm and dry, sunny turning to rain 3 days ago. Moderate organics, filtered through 500 um mesh.;;;"
10/29/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,11.3,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Wet,1520.5,"Bucket in on 05X18 @ 1030hrs. Mostly warm and dry, sunny turning to rain 3 days ago. Moderate organics, filtered through 500 um mesh.;;;"
10/29/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,5.3,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1671.5,"Bucket in on 22X18 @ 1400hrs. Warm, sunny turning to rain later in the week. Moderate organics, 1 wasp, 1 Chironomid, filtered through 500 um mesh.;;;"
11/05/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,81.7,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,2280,Bucket in on 29X18 @1100hrs. Lots of rain last week; high winds at times. Moderate organics in the sample; filtered through 500 um mesh.;;;
11/05/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,142,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Wet,1131.8,Bucket in on 29X18 @1100hrs. Lots of rain last week; high winds at times. No visible organics in the sample; filtered through 500 um mesh anyway.;;;
11/05/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,2.9,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Wet,1131.8,Bucket in on 29X18 @1100hrs. Lots of rain last week; high winds at times. No visible organics in the sample; filtered through 500 um mesh anyway.;;;
11/05/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,3.8,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,2280,Bucket in on 29X18 @1100hrs. Lots of rain last week; high winds at times. Moderate organics in the sample; filtered through 500 um mesh.;;;
11/14/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,425,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Wet,901.5,Bucket in on 05XI18 @ 0930hrs. Cold temperatures (mid-20's to mid-30's) last week; some rain and snow showers; High winds at times. Light organics in the sample; filtered through 500 um mesh.;;;
11/14/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,93.2,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1773.1,Bucket in on 05XI18 @ 0930hrs. Cold temperatures (mid-20's to mid-30's) last week; some rain and snow showers; High winds at times. Light organics in the sample with 3 flies; filtered through 500 um mesh.;;;
11/14/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,2.4,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1773.1,Bucket in on 05XI18 @ 0930hrs. Cold temperatures (mid-20's to mid-30's) last week; some rain and snow showers; High winds at times. Light organics in the sample with 3 flies; filtered through 500 um mesh.;;;
11/14/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,7.4,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Wet,901.5,Bucket in on 05XI18 @ 0930hrs. Cold temperatures (mid-20's to mid-30's) last week; some rain and snow showers; High winds at times. Light organics in the sample; filtered through 500 um mesh.;;;
11/21/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,57.4,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1648.5,Bucket in on 05XI18 @ 0930hrs. Cold and sunny at times; moderate winds; freezing fog today. Light organics; filtered through 500 um mesh.;;;
11/21/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,3.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1648.5,Bucket in on 05XI18 @ 0930hrs. Cold and sunny at times; moderate winds; freezing fog today. Light organics; filtered through 500 um mesh.;;;
11/27/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,26.4,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1743,"Bucket in on 21XI18@1440 hrs. Temperatures above freezing during the day, during the later half of the week, with cold nights. But, mostly cold and dry this past week. Light organics in the sample; filtered through 500 um mesh.;;;"
11/27/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,2.8,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1743,"Bucket in on 21XI18@1440 hrs. Temperatures above freezing during the day, during the later half of the week, with cold nights. But, mostly cold and dry this past week. Light organics in the sample; filtered through 500 um mesh.;;;"
12/04/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,45.4,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1875.7,Bucket in on 27XI18 @ 0900hrs. Some rain and snow showers with warmer temperatures. Calm to moderate winds. Light organics in the sample; filtered through 500um mesh.;;;
12/04/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,283,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Wet,694.1,Bucket in on 14XI18 @ 1330hrs. Some rain and snow showers with warmer temperatures. Calm to moderate winds. No visible organics in the sample; filtered through 500um mesh.;;;
12/04/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,5.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Wet,694.1,Bucket in on 14XI18 @ 1330hrs. Some rain and snow showers with warmer temperatures. Calm to moderate winds. No visible organics in the sample; filtered through 500um mesh.;;;
12/04/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,< 1.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1875.7,Bucket in on 27XI18 @ 0900hrs. Some rain and snow showers with warmer temperatures. Calm to moderate winds. Light organics in the sample; filtered through 500um mesh.;;;
12/11/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,42.9,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1809.9,"Bucket in on 04XII18@1515hrs. Overcast to P.sunny, Snow yesterday and more in the forecast; light to high winds; Temps. In the mid-20's to mid-30's (F). Light organics in the sample; filtered through 500um mesh.;;;"
12/11/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,< 1.5,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1809.9,"Bucket in on 04XII18@1515hrs. Overcast to P.sunny, Snow yesterday and more in the forecast; light to high winds; Temps. In the mid-20's to mid-30's (F). Light organics in the sample; filtered through 500um mesh.;;;"
12/19/2018,Yellow Bay Knob @ Flathead Lake BioStation,Nitrogen (Total),TN,64.4,µg/L - N,,"USGS 03-4174, EPA 353.2",,,Deposition-Dry,1559.5,"**See notebooks for more notes on this sample,possible electical issues w/LODA. Bucket in on 11XII18@1040hrs. Heavy Rain yesterday and high winds. Warmer tempertures this week (mid-30's to 40 F). Heavy organics in the sample: filtered through 500 um mesh.;;;"
12/19/2018,Yellow Bay Knob @ Flathead Lake BioStation,Phosphorus (Total),TP,3.8,µg/L - P,,"USGS 03-4174, EPA 365.2",,,Deposition-Dry,1559.5,"**See notebooks for more notes on this sample,possible electical issues w/LODA. Bucket in on 11XII18@1040hrs. Heavy Rain yesterday and high winds. Warmer tempertures this week (mid-30's to 40 F). Heavy organics in the sample: filtered through 500 um mesh.;;;"
